216,42.2667
217,40.9791
218,38.2642
219,40.9854
220,39.8791
221,39.281
222,39.6845
223,40.2972
224,34.9047
225,38.7071
226,38.4955
227,37.9268
228,39.7416
229,38.2336
230,38.2863
231,38.1936
232,38.9874
233,38.0751
234,38.8121
235,37.1099
236,49.8741
237,42.2796
238,40.9284
239,41.6384
240,41.3198
241,42.9207
242,47.624
243,41.4562
244,43.2699
245,40.1793
246,42.5645
247,40.556
248,43.2529
249,43.7015
250,42.2063
251,43.8308
252,42.3569
253,43.8403
254,42.8173
255,38.9543
256,38.7643
257,39.5737
258,39.4032
259,40.7895
260,38.1261
261,38.6191
262,38.5018
263,36.1426
264,39.3023
265,38.5466
266,39.391
267,42.2142
268,39.477
269,38.8788
270,39.6683
271,42.486
272,37.4978
273,34.8289
274,41.5735
275,55.3564
276,54.084
277,38.9726
278,38.227
279,39.4863
280,50.6212
281,50.6844
282,38.0934
283,38.6881
284,50.0951
285,36.804
286,39.0415
287,38.4307
288,35.782
289,38.7843
290,47.3522
291,41.2056
292,40.6079
293,45.9579
294,52.3435
295,48.9238
296,47.322
297,48.3722
298,51.9672
299,51.4325
300,50.6911
301,51.017
302,49.1288
303,49.5783
304,49.9674
305,49.4687
306,52.6076
307,42.5994
308,37.3234
309,41.6103
310,42.2265
311,39.2943
312,39.0424
313,49.1274
314,49.9983
315,42.7911
